`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D054444,Immunoglobulin Light Chains (1991-2007),13609
D054448,B-Lymphocytes (1979-2007),13610
D054459,Elasticity (1993-2007),13611
D054462,Protein-Serine-Threonine Kinases (1995-2007),13612
D054463,Hair Diseases (1980-2007),13613
D054465,Peroxiredoxins (1999-2007),13614
D054466,Phospholipases A (1980-2007),13615
D054467,Phospholipases (1980-2007),13616
D054468,Flagella (1972-2007),13617
D054479,Thioredoxins (1985-2007),13618
D054497,Phospholipases A (1980-2007),13619
D054498,Phospholipases A (1980-2007),13620
D054499,Phospholipases A (1980-2007),13621
D054502,Maternal-Fetal Exchange (1966-2007),13622
D054503,Hematopoietic Stem Cells (1982-2007),13623
D054504,T-Lymphocytes (1973-2007),13624
D054506,"Dermatitis, Occupational (1964-2007)",13625
D054508,Radiation Injuries (1963-2007),13626
D054510,Phospholipases A (1979-2007),13627
D054512,Phospholipases (1979-2007),13628
D054514,Vitreous Body (1966-2007),13629
D054515,Vulvitis (1987-2007),13630
D054517,Orbit (1967-2007),13631
D054518,"Pattern Recognition, Visual (1992-2007)",13632
D054520,Phospholipases A (1980-2007),13633
D054521,Culture (1966-2007),13634
D054523,Survivors (1994-2007),13635
D054524,Medicare (2000-2007),13636
D054525,Minority Groups (1989-2007),13637
D054526,Men (1986-2007),13638
D054537,Heart Block (1963-2007),13639
D054538,Occupational Health (1990-2007),13640
D054540,Child (1966-2007),13641
D054543,Terrorism (2001-2007),13642
D054544,"Cartilage, Articular (1978-2007)",13643
D054545,Drug and Narcotic Control (1988-2007),13644
D054546,Movement Disorders (1982-2007),13645
D054547,National Institutes of Health (1966-2007),13646
D054549,"Ventricular Dysfunction, Left (2000-2007)",13647
D054554,National Institutes of Health (1968-2007),13648
D054555,National Institutes of Health (1966-2007),13649
D054556,Thromboembolism (1967-2007),13650
D054557,Protein Tyrosine Phosphatases (1991-2007),13651
D054558,Protein Tyrosine Phosphatases (1991-2007),13652
D054559,Phosphates (1963-2007),13653
D054560,National Institutes of Health (1989-2007),13654
D054561,National Institutes of Health (1974-2007),13655
D054562,Protein Tyrosine Phosphatases (1991-2007),13656
D054563,National Institutes of Health (1974-2007),13657
D054577,National Institutes of Health (1992-2007),13658
D054579,National Institutes of Health (1966-2007),13659
D054580,National Institutes of Health (1986-2007),13660
D054581,National Institutes of Health (2000-2007),13661
D054583,National Institutes of Health (1988-2007),13662
D054584,National Institutes of Health (1966-2007),13663
D054585,National Institutes of Health (1969-2007),13664
D054586,National Institutes of Health (1966-2007),13665
D054587,National Institutes of Health (1966-2007),13666
D054588,National Institutes of Health (1986-2007),13667
D054622,Protein-Tyrosine-Phosphatase (1992-2007),13668
D054629,"DNA, Mitochondrial (1972-2007)",13669
D054634,Protein-Tyrosine-Phosphatase (1992-2007),13670
D054637,Protein Tyrosine Phosphatases (1992-2007),13671
D054644,"Ear, External (1963-2007)",13672
D054645,Phosphoprotein Phosphatases (1984-2007),13673
D054647,Nutritional Physiology (1999-2007),13674
D054648,Phosphoprotein Phosphatases (1985-2007),13675
D054657,Ribosomes (1966-2007),13676
D054658,Ribosomes (1969-2007),13677
D054677,"3',5'-Cyclic-GMP Phosphodiesterases (1981-2007)",13678
D054679,Ribosomes (1972-2007),13679
D054680,Ribosomes (1966-2007),13680
D054681,Ribosomes (1966-2007),13681
D054682,Ribosomes (1966-2007),13682
D054683,Ribosomes (1967-2007),13683
D054697,Antineoplastic Agents (1988-2007),13684
D054700,Rutaceae (2003-2007),13685
D054704,Government Agencies (1979-2007),13686
D054709,Phosphatidylcholines (1977-2007),13687
D054712,Sodium Chloride (1963-2007),13688
D054713,Macrolides (1985-2007),13689
D054714,"Peptides, Cyclic (1981-2007)",13690
D054735,Thionucleotides (1990-2007),13691
D054738,Cochlea (1969-2007),13692
D054739,Sarcoma (2001-2007),13693
D054740,Sarcoma (1987-2007),13694
D054742,Homoserine (1994-2007),13695
D054743,Cyclic AMP-Dependent Protein Kinases (1994-2007),13696
D054746,Cyclic AMP-Dependent Protein Kinases (1992-2007),13697
D054748,Ribosomes (1993-2007),13698
D054749,Ribosomes (1998-2007),13699
D054750,Toxicology (1976-2007),13700
D054751,Cyclic AMP-Dependent Protein Kinases (1994-2007),13701
D054755,Drug Receptors (1988-2007),13702
D054769,beta-Adrenergic Receptor Kinases (1987-2007),13703
D054773,Streptococcus (1990-2007),13704
D054776,Vestibular Labyrinth (1971-2007),13705
D054777,Vestibular Labyrinth (1978-2007),13706
D054788,N-Glycosyl Hydrolases (1988-2007),13707
D054791,Ultrasonography (1988-2007),13708
D054792,"Muscles, Skeletal (1994-2008)",13709
D054793,Hemoglobins (2000-2007),13710
D054795,Peptides (1974-2007),13711
D054798,Sports (1965-2007),13712
D054800,Phosphatidylinositol Diacylglycerol-Lyase (2004-2007),13713
D054801,Phosphatidylinositol Diacylglycerol-Lyase (2005-2007),13714
D054810,Conscious Sedation (1991-2007),13715
D054811,Glutathione (1991-2007),13716
D054813,Polyesters (1990-2007),13717
D054814,Anatomy (1963-2007),13718
D054815,Ion Channels (1987-2007),13719
D054816,Dextropropoxyphene (1965-2007),13720
D054817,Pollen (1963-2007),13721
D054818,beta-N-Acetylhexosaminidases (1999-2007),13722
D054819,beta-N-Acetylhexosaminidases (1987-2007),13723
D054820,beta-N-Acetylhexosaminidases (1987-2007),13724
D054821,beta-N-Acetylhexosaminidases (1987-2007),13725
D054828,Histamine Antagonists (1983-2007),13726
D054830,Terpenes (1969-2007),13727
D054831,Acridines (1971-2007),13728
D054832,Corticotropin-Releasing Hormone (1995-2007),13729
D054833,Indoles (1968-2007),13730
D054836,Indolizines (1968-2007),13731
D054837,Quinolizines (1963-2007),13732
D054838,Tongue (1963-2007),13733
D054839,Retinol Binding Proteins (1977-2007),13734
D054840,Retinol-Binding Proteins (1982-2007),13735
D054848,Peptides (1977-2007),13736
D054851,Actinomycetales (2003-2007),13737
D054855,Stents (1998-2007),13738
D054868,"Chromosomes, Human, Pair 11 (1986-2007)",13739
D054872,Fatty Acid Synthetase Complex (1971-2007),13740
D054874,Sports (1964-2007),13741
D054875,Ubiquitins (1984-2007),13742
D054876,Protein Isoprenylation (1993-2007),13743
D054877,Chromosome Deletion (1978-2007),13744
D054880,Aspartylglucosylaminase (1975-2008),13745
D054881,Sex Determination (Analysis) (1970-2007),13746
D054882,Synostosis (1982-2008),13747
D054883,Fatty Acids (1991-2007),13748
D054889,Fatty Acid Synthetase Complex (1971-2007),13749
D054890,Fatty Acid Synthetase Complex (1971-2007),13750
D054893,"Tomography, X-Ray Computed (1997-2007)",13751
D054908,"Tuberculosis, Multidrug-Resistant (2006-2007)",13752
D054910,Eye (1963-2007),13753
D054969,Autonomic Nervous System Diseases (1963-2008),13754
D054970,Autonomic Nervous System Diseases (1990-2008),13755
D054972,Tachycardia (1982-2008),13756
D054973,Epithelioid Cells/pathology (1999-2008),13757
D054988,Pulmonary Fibrosis (1972-1992),13758
D054990,Pulmonary Fibrosis (1964-2008),13759
D054991,Vaccines (1963-2008),13760
D055008,Pneumoconiosis (1963-2008),13761
D055009,Spinal Osteophytosis (1965-2008),13762
D055010,Spinal Osteophytosis (1964-2008),13763
D055013,Osteoarthritis (1963-2008),13764
D055014,Macrophages (1973-2008),13765
D055016,Megakaryocytes (1981-2008),13766
D055017,Monocytes (1976-2008),13767
D055028,Nucleic Acid Hybridization (1992-2008),13768
D055034,Osteochondritis (1963-2008),13769
D055035,Osteochondritis (1967-2008),13770
D055050,Gluten (1963-2008),13771
D055052,Bandages (1974-2008),13772
D055068,Spectrum Analysis (2004-2008),13773
D055089,Trachea (1963-2008),13774
D055090,Tracheal Diseases (1968-2008),13775
D055091,Bronchial Diseases (1966-2008),13776
D055092,Laryngeal Diseases (1970-2008),13777
D055094,Dentistry (1995-2008),13778
D055097,"Ear, External (1972-2008)",13779
D055100,Fiber Optic Technology (1970-2008),13780
D055101,Sperm Motility (1975-2009),13781
D055103,Fluid Therapy (1979-2008),13782
D055104,"Injections, Subcutaneous (1970-2008)",13783
D055105,Body Constitution (1994-2008),13784
D055108,Ultraviolet Rays (1965-2008),13785
D055111,Postoperative Complications (1985-2008),13786
D055112,Uterine Diseases (1966-2008),13787
D055113,Periodontitis (1966-2008),13788
D055114,"Tomography, X-Ray Computed (1982-2008)",13789
D055115,Light (1979-2008),13790
D055116,Composite Resins (1989-2008),13791
D055117,Light (1983-2008),13792
D055118,Patient Compliance (1974-2008),13793
D055119,Elasticity (1965-2008),13794
D055134,Fungi (1963-2008),13795
D055135,Fungi (1964-2008),13796
D055137,Mycorrhizae (2003-2008),13797
D055139,Schizophrenia (1982-2008),13798
D055153,Stem Cells (1992-2008),13799
D055154,Voice Disorders (1979-2008),13800
D055155,Ascomycota (2006-2008),13801
D055157,Saccharomycetales (1975-2008),13802
D055158,Pharynx (1977-2008),13803
D055159,Ascomycota (1964-2008),13804
D055160,Saccharomyces (1974-2008),13805
D055161,Physical Therapy Modalities (1976-2008),13806
D055162,Catalysis (1963-2008),13807
D055163,Yeasts (1969-2008),13808
D055165,Saccharomycetales (1976-2008),13809
D055167,Saccharomycetales (1980-2008),13810
D055168,Yeasts (1969-2008),13811
D055169,Saccharomycetales (1974-2008),13812
D055170,"Root Nodules, Plant (2007-2008)",13813
D055171,Nose (1964-2008),13814
D055172,Nasal Septum (1964-2008),13815
D055191,Postoperative Complications (1972-2008),13816
D055211,Photoreceptor Cells (1977-2008),13817
D055212,Photoreceptor Cells (1978-2008),13818
D055213,Retina (1963-2008),13819
D055214,Retina (1964-2008),13820
D055231,Lincomycin (1963-2008),13821
D055253,Color Perception (1963-2008),13822
D055256,Time Factors (1991-2008),13823
D055258,Photoreceptor Cells (1969-2008),13824
D055291,alpha-Amylases (1978-2008),13825
D055292,alpha-Amylases (1978-2008),13826
D055312,Cystatins (1990-2008),13827
D055314,Plant proteins or specifics (1977-2008),13828
D055315,Plant Proteins (1962-2008),13829
D055318,Nursing Care (1996-2008),13830
D055319,Saccharomycetales (1990-2008),13831
D055320,Saccharomycetales (1986-2008),13832
D055321,Saccharomycetales (1978-2008),13833
D055322,Mitosporic Fungi (1966-2008),13834
D055323,Eurotiales (2003-2008),13835
D055324,Penicillium (1967-1995),13836
D055325,Ascomycota (1976-2008),13837
D055326,Eurotiales (2004-2008),13838
D055327,Ascomycota (1967-2008),13839
D055330,Hypocreales (1975-2008),13840
D055331,Myoepithelioma (1963-2008),13841
D055351,Retina (1964-2008),13842
D055352,Halobacteriaceae (1997-2008),13843
D055353,Halomonadaceae (2004-2008),13844
D055355,Retinal Pigments (1977-1992),13845
D055356,Endometrium/surgery (1986-2008),13846
D055357,"Embolization, Therapeutic (1990-2008)",13847
D055358,Opsin (1990-2008),13848
D055360,Osteopathic Medicine (1966-2008),13849
D055362,Basidiomycota (1976-2004),13850
D055363,Agaricales (1985-2008),13851
D055364,Basidiomycota (1986-2008),13852
D055365,Basidiomycota (1971-2008),13853
D055366,Synaptic Transmission (1967-2008),13854
D055367,Basidiomycota (1971-2008),13855
D055368,Basidiomycota (1965-2008),13856
D055369,Synaptic Transmission (1978-2008),13857
D055370,Lung Diseases (1969-2008),13858
D055391,Basidiomycota (1966-2008),13859
D055392,Basidiomycota (1965-2008),13860
D055393,Basidiomycota (1963-2008),13861
D055399,Agaricales (2001-2008),13862
D055411,Transforming Growth Factors (1988-2008),13863
D055412,Transforming Growth Factors (1988-2008),13864
D055413,Bone Morphogenetic Protein 3 (1989-2008),13865
D055416,Evidence-Based Medicine (1997-2008),13866
D055423,Diet Therapy (1964-2008),13867
D055426,"Tomography, Emission-Computed, Single-Photon (1990-2008)",13868
D055433,Agaricales (1980-2008),13869
D055434,Basidiomycota (1980-1995),13870
D055439,Basidiomycota (1967-2008),13871
D055441,Polyporaceae (1972-2008),13872
D055454,Polyporales (2000-2008),13873
D055459,Diffusion (1969-2008),13874
D055491,Polyporales (2002-2008),13875
D055492,Polyporales (1974-2008),13876
D055493,Cochlea (1963-2008),13877
D055494,Polyporaceae (1978-2008),13878
D055495,Neurons (1966-2008),13879
D055496,Fecal Incontinence (1973-2008),13880
D055499,specific catheterization/adverse effects (1977-2008),13881
D055501,Syndrome (1989-2001),13882
D055504,Phosphoproteins (1992-2008),13883
D055515,Intercellular Signaling Peptides and Proteins (2005-2008),13884
D055533,SMN Complex Proteins (2005-2008),13885
D055535,"Skin Diseases, Parasitic (2006-2008)",13886
D055536,Electric Stimulation Therapy (1990-2008),13887
D055539,"Computers, Handheld (2006-2008)",13888
D055541,RNA Helicases (1999-2006),13889
D055542,Globins (1968-2008),13890
D055543,Globins (1982-2008),13891
D055544,Globins (1968-2008),13892
D055545,Globins (1968-2008),13893
D055546,Globins (1979-2008),13894
D055547,Globins (1979-2008),13895
D055551,Neoplasm Proteins (1988-2008),13896
D055553,Pharmaceutical Preparations (1963-2008),13897
D055554,Hemoglobins (1964-2008),13898
D055556,Nasal Mucosa (1987-1993),13899
D055572,Galactosylgalactosylglucosylceramidase (1982-2008),13900
D055573,Galactosylgalactosylglucosylceramidase (1974-2008),13901
D055574,Ceramidases (1980-2008),13902
D055576,Ceramidases (1980-2008),13903
D055577,Sphingolipidoses (1992-2008),13904
D055589,Pancreatitis (1988-2008),13905
D055608,Astronomy (1994-2008),13906
D055609,Astronomy (1987-2008),13907
D055611,T-Lymphocytes (1986-2008),13908
D055622,Orbital Pseudotumor (1992-2008),13909
D055624,Staphylococcus aureus (1982-2008),13910
D055627,"Receptors, Immunologic (1998-2008)",13911
D055628,"Receptors, Immunologic (2001-2008)",13912
D055629,"Receptors, Immunologic (1998-2008)",13913
D055630,"Receptors, Immunologic (1980-2008)",13914
D055646,Proteins (1974-2008),13915
D055647,Rats (1990-2008),13916
D055652,Blood Platelet Disorders (1971-2008),13917
D055653,Sebaceous Gland Neoplasms (1985-2008),13918
D055656,Drug Prescriptions (1963-2008),13919
D055664,Electrochemistry (1968-2008),13920
D055665,"Purpura, Schoenlein-Henoch (1995-2008)",13921
D055667,Corynebacterium (1982-2005),13922
D055670,"Medicine, Oriental Traditional (1981-2008)",13923
D055673,Corpus Callosum (1963-2008),13924
D055675,"Injections, Intra-Articular (1993-2008)",13925
D055676,"Injections, Intra-Articular (1993-2008)",13926
D055685,Magnaporthe (1999-2008),13927
D055686,Oxygen Consumption (2004-2008),13928
D055695,Drug Prescriptions (1993-2008),13929
D055696,Smell (1964-2008),13930
D055697,Taste (1964-2008),13931
D055698,Touch (1965-2008),13932
D055699,Mortuary Practice (1965-2008),13933
D055700,Mortuary Practice (1964-2008),13934
D055728,Myelofibrosis (1963-2008),13935
D055732,"Lung Diseases, Fungal (1963-2008)",13936
D055744,"Lung Diseases, Fungal (1977-2008)",13937
D055745,Bronchi (1963-2008),13938
D055747,Transcription Factors (1992-2008),13939
D055748,High Mobility Group Proteins (1993-2008),13940
D055749,Transcription Factors (2004-2008),13941
D055750,Phytophthora (1978-2008),13942
D055751,High Mobility Group Proteins (1996-2008),13943
D055752,"Carcinoma, Small Cell (1975-2008)",13944
D055755,High Mobility Group Proteins (2004-2008),13945
D055756,Meningitis (1966-2008),13946
D055757,Transcription Factors (1995-2008),13947
D055760,Transcription Factors (1997-2008),13948
D055761,Lymphatic Diseases (1966-2008),13949
D055762,Skull (1963-2008),13950
D055764,Protozoa (1982-2008),13951
D055766,Protozoa (1970-2008),13952
D055768,Phenyl Ethers (1974-2008),13953
D055770,Analgesia (1988-2008),13954
D055806,Microcirculation (1969-2008),13955
D055808,"Drug Evaluation, Preclinical (1979-2008)",13956
D055809,Sick Role (1975-2008),13957
D055811,Bibliometrics (1989-2008),13958
D055812,Cooperative Behavior (1997-2008),13959
D055819,"Hospitals, Special (1966-2008)",13960
D055847,"Colorectal Neoplasms, Hereditary Nonpolyposis (1986-2008)",13961
D055848,Power Plants (1978-2008),13962
D055864,Disasters (1974-2008),13963
D055866,Disasters (1972-2008),13964
D055868,Disasters (1972-2008),13965
D055869,Disasters (1972-2008),13966
D055870,Chronotherapy (1996-2008),13967
D055873,Cold (1966-2008),13968
D055874,Heat (1966-2008),13969
D055875,Snow (1966-2008),13970
D055876,Disasters (1972-2008),13971
D055877,Population Surveillance (2002-2008),13972
D055881,Chronobiology Phenomena (1985-2008),13973
D055884,Accidents (1986-2008),13974
D055885,Accidents (1970-2008),13975
D055905,Anthrax (1979-2008),13976
D055906,Accidents (1977-2008),13977
D055908,Disasters (1984-2008),13978
D055947,Marfan Syndrome (2005-2009),13979
D055948,Muscular Atrophy (1995-2009),13980
D055949,Umbilical Cord (1951-2009),13981
D055951,"Food, Fortified (1998-2009)",13982
D055953,Vasculitis (1994-2009),13983
D055954,"Endothelium, Corneal (1987-2009)",13984
D055956,Neurofibrillary Tangles/pathology (1994-2009),13985
D055958,Nerve Compression Syndromes (1979-2009),13986
D055959,Intervertebral Disk Displacement (1952-2009),13987
D055963,Asthma/chemically induced (1973-2009),13988
D055964,Ataxia (1986-2009),13989
D055966,Nipples (2006-2009),13990
D055984,Data Display (1967-2009),13991
D055985,Tuberculosis (1950-2009),13992
D055986,Respiration (1964-2009),13993
D055989,Prostheses and Implants (1997-2009),13994
D055990,Informed Consent/ethics (1982-2009),13995
D055991,Medical Records (2000-2009),13996
D056004,"Models, Molecular (1985-2009)",13997
D056005,Leprosy (1979-2009),13998
D056006,Leprosy (1983-2009),13999
D056124,Ventriculostomy (2001-2009),14000
D056126,"Urologic Surgical Procedures, Male (1998-2009)",14001
D056128,Obesity (1966-2009),14002
D056130,Gametogenesis (1991-2009),14003
D056147,Recreation (1993-2009),14004
D056148,"Chromatography, Liquid (1976-2009)",14005
D056149,Electrocardiography (1972-2009),14006
D056150,"Skin Diseases, Vesiculobullous (1991-2009)",14007
D056151,Respiratory System (1988-2009),14008
D056152,Respiration (1964-2009),14009
D056164,Internship and Residency (1966-2009),14010
D056185,Primate T-lymphotropic virus 3 (1987-2009),14011
D056186,Genomics (2003-2009),14012
D056187,Deltaretrovirus (2005-2009),14013
D056246,Analytical Chemistry Techniques (1966-2009),14014
D056266,"Skin Diseases, Genetic (2002-2009)",14015
D056267,Mycosis Fungoides (1977-2009),14016
D056284,Histone Deacetylases (2003-2009),14017
D056285,Cryptococcus (2004-2009),14018
D056304,Knee Joint (1966-2009),14019
D056305,Knee Joint (1966-2009),14020
D056324,Diffusion Magnetic Resonance Imaging (2002-2009),14021
D056344,Problem Solving (1990-2009),14022
D056345,Schizophrenic Psychology (1992-2009),14023
D056346,Sternum/surgery (1964-2009),14024
D056347,Neural Pathways or specifics (1984-2009),14025
D056348,Intelligence (1966-2009),14026
D056352,Sports (1966-2009),14027
D056364,Cysts (1963-2009),14028
D056424,"Decompression, Surgical (1996-2009)",14029
D056444,Dyneins (1976-2009),14030
D056446,Posture (1964-2009),14031
D056450,Gram-Positive Endospore-Forming Rods (1992-2009),14032
D056485,Tumor Suppressor Proteins (2005-2009),14033
D056486,Liver Diseases/chemically induced (1973-2009),14034
D056487,Liver Diseases/chemically induced (1985-2009),14035
D056506,Bacillaceae (2002-2009),14036
D056507,Bacillus (1993-2009),14037
D056509,Micromonosporaceae (1972-2009),14038
D056511,Molecular Chaperones (1999-2009),14039
D056524,Nuclear Proteins (2004-2009),14040
D056547,Hippocampus (1976-2009),14041
D056564,Sirtuins (2007-2009),14042
D056565,Sirtuins (2007-2009),14043
D056566,Sirtuins (2006-2009),14044
D056570,Streptococcaceae (1970-2009),14045
D056572,Histone Deacetylases/antagonists & inhibitors (1978-2009),14046
D056573,Lactobacillaceae (1989-2005),14047
D056585,Gram-Positive Cocci (1995-2009),14048
D056586,"Respiratory Distress Syndrome, Adult (1989-2009)",14049
D056587,Urticaria (1972-2009),14050
D056604,Plant Extracts (1998-2009),14051
D056624,Root Canal Therapy (1974-2009),14052
D056625,Seeds (2003-2009),14053
D056626,Flowers (2002-2009),14054
D056627,Peritoneal Diseases (1964-2009),14055
D056647,Vasculitis (1966-2009),14056
D056650,Vulvitis (1987-2007),14057
D056651,Hippocampus (1983-2009),14058
D056653,Vasculitis (1977-2009),14059
D056654,Hippocampus (1963-2009),14060
D056656,Microchip Analytical Devices (2001-2009),14061
D056661,Bocavirus (2007-2009),14062
D056665,Elephants (1985-2009),14063
D056666,Elephants (1983-2009),14064
D056667,Security Measures (2007-2009),14065
D056669,Lactation (1963-2009),14066
D056684,"Nails, Malformed (1965-2009)",14067
D056686,DNA Viruses (2004-2009),14068
D056687,Drug Prescriptions (2008-2009),14069
D056689,Escherichia coli (1980-2009),14070
D056692,Dietary Fiber (1998-2009),14071
D056693,Methylmalonyl-CoA Decarboxylase (1981-2009),14072
D056705,Biological Factors/therapeutic use (1986-2006),14073
D056724,Antibody Formation (1963-2009),14074
D056725,von Willebrand Disease (1968-2009),14075
D056728,von Willebrand Disease (1968-2009),14076
D056729,von Willebrand Disease (1968-2009),14077
D056730,Growth Disorders (1970-2009),14078
D056731,Diabetes Mellitus (2000-2009),14079
D056732,Dipeptidases (1972-2009),14080
D056734,Hair Diseases (1963-2009),14081
D056735,Lymphoproliferative Disorders (1983-2009),14082
D056736,Drug and Narcotic Control (1965-2009),14083
D056742,Cyclins (1993-2009),14084
D056745,Cyclins (1991-2009),14085
D056750,Cyclins (1991-1997),14086
D056751,Cyclins (1991-1997),14087
D056765,Cyclins (1993-1997),14088
D056766,Cyclins (1993-2009),14089
D056767,Cyclins (1986-2009),14090
D056768,Peripheral Nervous System Diseases (1972-2009),14091
D056770,"Ichthyosiform Erythroderma, Congenital (1992-2009)",14092
D056785,Traditional Medicine (1993-2009),14093
D056804,Bioelectric Energy Sources (2004-2009),14094
D056805,"Monitoring, Physiologic (1997-2009)",14095
D056806,Urea/metabolism (1977-2009),14096
D056807,"Amino Acid Metabolism, Inborn Errors (1664-2009)",14097
D056808,Biometry (1974-2009),14098
D056809,Lung/cytology (1967-2009),14099
D056810,Insecticides (1981-2009),14100
D056811,Protein Folding (1995-2009),14101
D056824,Venous Thrombosis (1999-2009),14102
D056826,Embryo Transfer (1998-2009),14103
D056827,Vesicular Transport Proteins (2001-2009),14104
D056828,"Angioedemas, Hereditary (2007-2009)",14105
D056829,"Angioedemas, Hereditary (2007-2009)",14106
D056831,Organometallic Compounds (2003-2009),14107
D056833,Retinal Diseases (1973-2009),14108
D056844,Urinary Calculi (1961-2009),14109
D056849,Cyclin-Dependent Kinases (1993-2009),14110
D056850,Cyclin-Dependent Kinases (1995-2009),14111
D056864,Nonprescription Drugs (1982-2009),14112
D056865,Body Weight (1992-2009),14113
D056885,Gastrointestinal Tract/cytology or specifics (1972-2009),14114
D056887,Uterine Prolapse (1966-2009),14115
D056890,Eukaryotic Cells (1986-2009),14116
D056892,Transcription Factors (1994-2009),14117
D056896,Eukaryota (1991-2009),14118
D056902,Equipment Failure (2003-2009),14119
D056906,Cyclins (2001-2009),14120
D056910,Korea (1965-2009),14121
D056911,Korea (1965-2009),14122
D056912,Bulimia Nervosa (2000-2009),14123
D056915,Gene Dosage (1998-2009),14124
D056916,Gene Duplication (1997-2009),14125
D056918,Transcription Factors (1991-2009),14126
D056919,Invertebrates (2001-2009),14127
D056928,X-Rays (1975-2009),14128
D056945,"Tumor Cells, Cultured (1988-2009)",14129
D056948,Osteotomy (1975-2009),14130
D056953,"Receptors, Cytoplasmic and Nuclear (1990-2009)",14131
D056965,Injections (1972-2009),14132
D056966,Myocardial Contraction (1975-2009),14133
D056970,Repressor Proteins (1978-2009),14134
D056972,Restriction Mapping (1993-2009),14135
D056973,"Tomography, X-Ray Computed (2003-2009)",14136
D056987,Vascular Diseases (1978-2009),14137
D056988,Myocardial Infarction (1963-2009),14138
D056989,Myocardial Infarction (1969-2009),14139
D056990,specific disease/prevention and control (1972-2009),14140
D057005,Biomedical Engineering (1978-2009),14141
D057026,Pluripotent Stem Cells (2007-2009),14142
D057045,Pharyngeal Diseases (1997-2009),14143
D057048,Plant Proteins (1999-2009),14144
D057049,"Purpura, Thrombotic Thrombocytopenic (1965-2009)",14145
D057050,Receptor Protein-Tyrosine Kinases (1994-2009),14146
D057051,Consumer Product Safety (1987-2009),14147
D057052,Specific Device /adverse effects (1978-2009),14148
D057055,Peptide Hydrolases (1966-1990),14149
D057056,Cysteine Endopeptidases (1988-2009),14150
D057065,ATP-Dependent Proteases (1981-2009),14151
D057066,scattered (1976-2009),14152
D057068,specific Fractures/etiology (1996-2009),14153
D057071,Knee Joint (1989-2009),14154
D057072,specific bone/injuries (1971-2009),14155
D057073,"Glycoprotein Hormones, alpha Subunit (1991-2009)",14156
D057077,Mites (1975-2009),14157
D057078,Arthropods (1966-2009),14158
D057080,Pongo pygmaeus (2003-2009),14159
D057085,Tooth Attrition (1995-2009),14160
D057086,Ultrasonic Therapy (1993-2009),14161
D057087,"Dental Restoration, Permanent (1994-2009)",14162
D057088,Skin Diseases (1963-2009),14163
D057089,Pathology (1963-2009),14164
D057090,Sweat Gland Neoplasms (1970-2009),14165
D057091,Sweat Gland Neoplasms (1967-2009),14166
D057092,Retinal Degeneration (1970-2009),14167
D057096,Shellfish/poisoning (1965-2009),14168
D057097,Eutrophication (2003-2009),14169
D057106,Transcription Factors (2005),14170
D057108,Corneal Topography (2000-2009),14171
D057109,Lasers (1998-2009),14172
D057111,Keratoplasty (2006-2009),14173
D057112,Eye Diseases (1975-2009),14174
D057125,"Receptors, Thyroid Hormone (2004-2009)",14175
D057127,Immunoglobulin Variable Region (1993-2009),14176
D057128,"Diagnostic Techniques, Ophthalmological (2000-2009)",14177
D057129,Iris Diseases (1979-2009),14178
D057130,Retinal Diseases (1963-2009),14179
D057133,Dentin Sensitivity (1973-2009),14180
D057135,Retinal Degeneration (1973-2009),14181
D057139,Nanostructures (2004-2009),14182
D057141,Food Preservation (1963-2009),14183
D057147,Mosquito Control (1986-2009),14184
D057148,Mosquito Control (1990-2009),14185
D057167,Membrane Proteins (1998-2009),14186
D057169,"Desensitization, Psychologic (1995-2009)",14187
D057170,Research (1996-2002),14188
D057172,Economics (1990-2009),14189
D057173,Recreation (1963-2009),14190
D057174,Dementia (2002-2009),14191
D057175,Audiovisual Aids (1996-2009),14192
D057178,"Aphasia, Primary Progressive (2003-2009)",14193
D057179,Nurse's Role (2002-2009),14194
D057180,Dementia (1994-2009),14195
D057181,Emotions (1963-2009),14196
D057187,Activities of Daily Living (1984-2009),14197
D057205,Clinical Laboratory Techniques (1997-2009),14198
D057207,Protective Devices (1984-2009),14199
D057208,Hospital Information Systems (1990-2009),14200
D057209,Patient Care Team (2005-2009),14201
D057210,Diagnostic Errors (1972-2009),14202
D057211,Internet (1999-2009),14203
D057215,Somatoform Disorders (1989-2009),14204
D057217,Economics (1963-2009),14205
D057218,Internet (2003-2009),14206
D057221,Influenza A virus (1983-2009),14207
D057225,Information Storage and Retrieval (1997-2009),14208
D057229,Alcoholism (1999-2009),14209
D057231,Climate (1993-2009),14210
D057232,Greenhouse Effect (1994-2009),14211
D057236,Travel (1999-2009),14212
D057237,Criminology (1966-1967),14213
D057238,Reference Values (1980-2009),14214
D057239,Research Design (1994-2009),14215
D057240,Patient Satisfaction (1997-2009),14216
D057265,DNA-Cytosine Methylases (1988-2009),14217
D057345,"Inversion, Chromosome (1972-2009)",14218
D057445,Seeds (1967-2010),14219
D057446,Biomechanics (1978-2010),14220
D057465,Glucose (1978-2010),14221
D057466,Androgen Antagonists (1981-2010),14222
D057486,Carbon (1970-2010),14223
D057487,Enzymes/therapeutic use (1963-2010),14224
D057488,"Vision, Ocular (1970-2010)",14225
D057505,Embolism/prevention & control (2002-2010),14226
D057508,Burkholderia cepacia complex (2004-2010),14227
D057509,Trypanosoma (1965-2010),14228
D057545,Shame (1975-2010),14229
D057565,Motivation (1966-2010),14230
D057566,Questionnaires (1966-2010),14231
